----------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------

#### DEBUT JOB  20170621-000910 ####

Report of the autosys jobs le 20170621 a 000910

###################################################################

There are 625 jobs in error

Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
mi73Lsa5_messag_action;127;2017/06/20 22:31:26;2017/06/20 22:31:27;parva4022576;FAILURE; ;1;786254/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:31:31;2017/06/20 22:31:33;parva4022576;FAILURE; ;2;786255/1;16-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:36:05;2017/06/20 22:36:07;parva4022576;FAILURE; ;2;786260/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:36:21;2017/06/20 22:36:21;parva4022576;FAILURE; ;0;786262/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:41:19;2017/06/20 22:41:21;parva4022576;FAILURE; ;2;786284/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:41:23;2017/06/20 22:41:23;parva4022576;FAILURE; ;0;786285/1;17-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:46:01;2017/06/20 22:46:01;parva4022576;FAILURE; ;0;786291/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:46:06;2017/06/20 22:46:08;parva4022576;FAILURE; ;2;786292/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:51:15;2017/06/20 22:51:15;parva4022576;FAILURE; ;0;786313/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:51:29;2017/06/20 22:51:31;parva4022576;FAILURE; ;2;786315/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 22:56:08;2017/06/20 22:56:08;parva4022576;FAILURE; ;0;786321/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 22:56:12;2017/06/20 22:56:14;parva4022576;FAILURE; ;2;786322/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:01:24;2017/06/20 23:01:25;parva4022576;FAILURE; ;1;786344/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:01:36;2017/06/20 23:01:38;parva4022576;FAILURE; ;2;786346/1;16-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:05:55;2017/06/20 23:05:57;parva4022576;FAILURE; ;2;786351/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:06:12;2017/06/20 23:06:12;parva4022576;FAILURE; ;0;786353/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:10:29;2017/06/20 23:10:32;parva4022576;FAILURE; ;3;786374/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:11:29;2017/06/20 23:11:29;parva4022576;FAILURE; ;0;786376/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:15:54;2017/06/20 23:15:56;parva4022576;FAILURE; ;2;786381/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:16:03;2017/06/20 23:16:03;parva4022576;FAILURE; ;0;786383/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:20:34;2017/06/20 23:20:36;parva4022576;FAILURE; ;2;786404/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:21:21;2017/06/20 23:21:22;parva4022576;FAILURE; ;1;786406/1;17-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:25:57;2017/06/20 23:25:57;parva4022576;FAILURE; ;0;786412/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:25:58;2017/06/20 23:26:00;parva4022576;FAILURE; ;2;786413/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:31:16;2017/06/20 23:31:17;parva4022576;FAILURE; ;1;786434/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:31:28;2017/06/20 23:31:30;parva4022576;FAILURE; ;2;786436/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:35:57;2017/06/20 23:35:57;parva4022576;FAILURE; ;0;786441/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:36:13;2017/06/20 23:36:16;parva4022576;FAILURE; ;3;786443/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:41:30;2017/06/20 23:41:30;parva4022576;FAILURE; ;0;786465/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:41:32;2017/06/20 23:41:34;parva4022576;FAILURE; ;2;786466/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:46:03;2017/06/20 23:46:03;parva4022576;FAILURE; ;0;786471/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:46:11;2017/06/20 23:46:13;parva4022576;FAILURE; ;2;786473/1;16-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:50:38;2017/06/20 23:50:40;parva4022576;FAILURE; ;2;786494/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:51:34;2017/06/20 23:51:34;parva4022576;FAILURE; ;0;786496/1;17-JUN-17; ;
rot_ficLrf1;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786503/1;08-JUN-17; ;
rot_ficLrf2;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786502/1;14-JUN-17; ;
rot_ficLrf3;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786504/1;14-JUN-17; ;
rot_ficLsa1;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786500/1;16-JUN-17; ;
rot_ficLsa2;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786506/1;16-JUN-17; ;
rot_ficLsa3;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786498/1;16-JUN-17; ;
rot_ficLsa4;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786499/1;17-JUN-17; ;
rot_ficLsa5;1;2017/06/20 23:55:02;2017/06/20 23:55:02;parva4022576;FAILURE; ;0;786501/1;17-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 23:56:02;2017/06/20 23:56:02;parva4022576;FAILURE; ;0;786509/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 23:56:16;2017/06/20 23:56:18;parva4022576;FAILURE; ;2;786511/1;16-JUN-17; ;
sb_wday01_spNCALEau1;1;2017/06/21 00:00:08;2017/06/21 00:00:39; ;FAILURE; ;31;786542/1;28-JUL-16;04-FEB-17;
jca1Eau1;1;2017/06/21 00:00:31;2017/06/21 00:00:39; ;FAILURE; ;8;786542/1;03-AUG-16;04-FEB-17;
jca1Eau1_das202_04;2;2017/06/21 00:00:34;2017/06/21 00:00:34;parva4022576;FAILURE; ;0;786542/1;20-AUG-16;04-FEB-17;
jca1Eau1_dasl12_02;2;2017/06/21 00:00:34;2017/06/21 00:00:34;parva4022576;FAILURE; ;0;786542/1;20-AUG-16;04-FEB-17;
jca1Eau1_dasl20_01;2;2017/06/21 00:00:34;2017/06/21 00:00:34;parva4022576;FAILURE; ;0;786542/1;03-AUG-16;04-FEB-17;
jca1Eau1_jica04_01;2;2017/06/21 00:00:34;2017/06/21 00:00:34;parva4022576;FAILURE; ;0;786542/1;03-AUG-16;04-FEB-17;
jca1Eau1_jica04_04;2;2017/06/21 00:00:34;2017/06/21 00:00:34;parva4022576;FAILURE; ;0;786542/1;20-AUG-16;04-FEB-17;
jca1Eau1_jica03_02;2;2017/06/21 00:00:36;2017/06/21 00:00:36;parva4022576;FAILURE; ;0;786542/1;20-AUG-16;04-FEB-17;
jca1Eau1_dasl21_02;2;2017/06/21 00:00:38;2017/06/21 00:00:38;parva4022576;FAILURE; ;0;786542/1;20-AUG-16;04-FEB-17;

###################################################################

There are 538 jobs running

Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
dwjaLsa4;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784956/1;17-JUN-17; ;
dwjaLsa5;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784955/1;17-JUN-17; ;
j9cfLsa4;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784956/1;17-JUN-17; ;
j9cfLsa5;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784955/1;17-JUN-17; ;
sb_wday01_dortLsa4;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784970/1;17-JUN-17; ;
sb_wday01_dortLsa5;-656;2017/06/19 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784969/1;17-JUN-17; ;
j9stLsa4;-656;2017/06/19 09:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784956/1;17-JUN-17; ;
j9stLsa5;-656;2017/06/19 09:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784955/1;17-JUN-17; ;
sb_wday01_jtp2Lsa4;-656;2017/06/19 14:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784971/1;17-JUN-17; ;
sb_wday01_jtp2Lsa5;-656;2017/06/19 14:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784972/1;17-JUN-17; ;
jpfiLsa4;-656;2017/06/19 18:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784956/1;17-JUN-17; ;
jpfiLsa5;-656;2017/06/19 18:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784955/1;17-JUN-17; ;
sb_wday01_eodLsa4;-656;2017/06/19 20:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784975/1;17-JUN-17; ;
sb_wday01_eodLsa5;-656;2017/06/19 20:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;784973/1;17-JUN-17; ;
sb_heb03Lsa4;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784979/1;17-JUN-17; ;
sb_heb03Lsa5;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784977/1;17-JUN-17; ;
sb_wday01_batchLsa4;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784984/1;17-JUN-17; ;
sb_wday01_batchLsa5;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784985/1;17-JUN-17; ;
sb_wday01_dcr1Lsa4;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784978/1;17-JUN-17; ;
sb_wday01_dcr1Lsa5;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784980/1;17-JUN-17; ;
sb_wday01_editLsa4;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784981/1;17-JUN-17; ;
sb_wday01_editLsa5;-656;2017/06/19 20:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784983/1;17-JUN-17; ;
dcr1Lsa4;-656;2017/06/19 20:30:01;1970/01/01 11:00:00; ;RUNNING; ;0;784978/1;17-JUN-17; ;
dcr1Lsa5;-656;2017/06/19 20:30:01;1970/01/01 11:00:00; ;RUNNING; ;0;784980/1;17-JUN-17; ;
dvbaLsa4;-656;2017/06/19 20:30:13;1970/01/01 11:00:00; ;RUNNING; ;0;784984/1;17-JUN-17; ;
dvbaLsa5;-656;2017/06/19 20:30:13;1970/01/01 11:00:00; ;RUNNING; ;0;784985/1;17-JUN-17; ;
dvbpLsa4;-656;2017/06/19 20:30:13;1970/01/01 11:00:00; ;RUNNING; ;0;784984/1;17-JUN-17; ;
dvbpLsa5;-656;2017/06/19 20:30:13;1970/01/01 11:00:00; ;RUNNING; ;0;784985/1;17-JUN-17; ;
jpn3Lsa4;-656;2017/06/19 20:30:14;1970/01/01 11:00:00; ;RUNNING; ;0;784984/1;17-JUN-17; ;
jpn3Lsa5;-656;2017/06/19 20:30:14;1970/01/01 11:00:00; ;RUNNING; ;0;784985/1;17-JUN-17; ;
jvv1Lsa4;-656;2017/06/19 20:30:15;1970/01/01 11:00:00; ;RUNNING; ;0;784984/1;17-JUN-17; ;
jvv1Lsa5;-656;2017/06/19 20:30:15;1970/01/01 11:00:00; ;RUNNING; ;0;784985/1;17-JUN-17; ;
mqvaLrf1;-656;2017/06/19 20:41:36;1970/01/01 11:00:00; ;RUNNING; ;0;784989/1;08-JUN-17; ;
jspaLrf1;-656;2017/06/19 20:58:28;1970/01/01 11:00:00; ;RUNNING; ;0;771236/4;08-JUN-17; ;
sb_wdcb01_batchLsa4;-656;2017/06/19 21:05:00;1970/01/01 11:00:00; ;RUNNING; ;0;784993/1;17-JUN-17; ;
sb_wdcb01_batchLsa5;-656;2017/06/19 21:05:00;1970/01/01 11:00:00; ;RUNNING; ;0;784992/1;17-JUN-17; ;
tbv3Lsa3;-656;2017/06/19 21:56:05;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784386/1;16-JUN-17; ;
tk02Lsa3;-656;2017/06/19 21:56:05;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784412/1;16-JUN-17; ;
tsp3Lsa3;-656;2017/06/19 21:56:05;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784411/1;16-JUN-17; ;
sb_wday01_infocLsa4;-656;2017/06/19 23:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784997/1;17-JUN-17; ;
sb_wday01_infocLsa5;-656;2017/06/19 23:30:00;1970/01/01 11:00:00; ;RUNNING; ;0;784996/1;17-JUN-17; ;
dar1Lrf1;-656;2017/06/19 23:30:11;1970/01/01 11:00:00; ;RUNNING; ;0;771629/1;08-JUN-17; ;
jqv0Lrf1;-656;2017/06/20 00:50:55;1970/01/01 11:00:00; ;RUNNING; ;0;771629/2;16-JUN-17;16-JUN-17;
tes1Hau1;-656;2017/06/20 02:44:26;1970/01/01 11:00:00; ;RUNNING; ;0;785031/1;19-JUN-17;20-JUN-17;
zfafHau1;-656;2017/06/20 02:48:27;1970/01/01 11:00:00; ;RUNNING; ;0;785032/1;19-JUN-17;20-JUN-17;
zec8Hau1;-656;2017/06/20 02:48:29;1970/01/01 11:00:00; ;RUNNING; ;0;785033/1;19-JUN-17;20-JUN-17;
dcb0Hau1;-656;2017/06/20 02:56:03;1970/01/01 11:00:00; ;RUNNING; ;0;785034/1;19-JUN-17;20-JUN-17;
rcb8Hau1;-656;2017/06/20 03:12:00;1970/01/01 11:00:00; ;RUNNING; ;0;785037/1;19-JUN-17;20-JUN-17;
sb_wday99_jtp1Lrf1;-656;2017/06/20 04:56:00;1970/01/01 11:00:00; ;RUNNING; ;0;785038/1;08-JUN-17; ;
sb_wday99_jtp1Lsa4;-656;2017/06/20 04:56:00;1970/01/01 11:00:00; ;RUNNING; ;0;785040/1;17-JUN-17; ;
sb_wday99_jtp1Lsa5;-656;2017/06/20 04:56:00;1970/01/01 11:00:00; ;RUNNING; ;0;785039/1;17-JUN-17; ;
sb_CALmcb601Cald;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785053/1;18-FEB-17; ;
sb_CALmcb601Lsa4;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785052/1;17-JUN-17; ;
sb_CALmcb601Lsa5;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785054/1;17-JUN-17; ;
sb_CALmcb601Nau2;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785041/1;27-MAY-17;30-MAY-17;
sb_baseLrf1;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785057/1;08-JUN-17; ;
sb_wday01_spNCALLrf1;-656;2017/06/20 05:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785042/1;08-JUN-17; ;
dspoLrf1;-656;2017/06/20 05:00:02;1970/01/01 11:00:00; ;RUNNING; ;0;785042/1;08-JUN-17; ;
sb_wday01_dortLrf1;-656;2017/06/20 08:00:00;1970/01/01 11:00:00; ;RUNNING; ;0;785061/1;08-JUN-17; ;
txrqNau3;-656;2017/06/20 18:39:22;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;785055/1;09-MAY-17; ;
tmv2Lsa1;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784749/1;16-JUN-17; ;
tmv7Lsa5;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784854/1;17-JUN-17; ;
tmv8Lsa1;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784760/1;16-JUN-17; ;
tr36Lsa3;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784478/1;16-JUN-17; ;
trv2Lsa4;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784522/1;17-JUN-17; ;
tsa2Lsa3;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784895/1;16-JUN-17; ;
tuv1Lsa1;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784713/1;16-JUN-17; ;
tuv3Lsa4;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784803/1;17-JUN-17; ;
tuv9Lsa5;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784840/1;17-JUN-17; ;
tv21Lsa1;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784491/1;16-JUN-17; ;
tvt2Lsa4;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784665/1;17-JUN-17; ;
tvt2Lsa5;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784683/1;17-JUN-17; ;
tzv4Lsa5;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784554/1;17-JUN-17; ;
tzv5Lsa5;-656;2017/06/20 18:39:58;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784873/1;17-JUN-17; ;
cb02Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784952/1;17-JUN-17; ;
tdv1Lsa1;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784745/1;16-JUN-17; ;
tiikLsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784507/1;17-JUN-17; ;
tmv2Lsa3;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784774/1;16-JUN-17; ;
tmv3Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784817/1;17-JUN-17; ;
tmv6Lsa2;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784734/1;16-JUN-17; ;
tmv6Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784819/1;17-JUN-17; ;
tr36Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784649/1;17-JUN-17; ;
trvaLsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784532/1;17-JUN-17; ;
ts02Lsa1;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784456/1;16-JUN-17; ;
ts11Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784537/1;17-JUN-17; ;
ts23Lsa5;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784575/1;17-JUN-17; ;
tuv4Lsa3;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784783/1;16-JUN-17; ;
tuv5Lsa5;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784831/1;17-JUN-17; ;
tuv9Lsa1;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784733/1;16-JUN-17; ;
tv22Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784689/1;17-JUN-17; ;
z9v3Lsa5;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784592/1;17-JUN-17; ;
z9v4Lsa4;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784548/1;17-JUN-17; ;
z9v4Lsa5;-656;2017/06/20 18:39:59;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784589/1;17-JUN-17; ;
tdv1Lsa2;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784711/1;16-JUN-17; ;
tdv1Lsa3;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784775/1;16-JUN-17; ;
tis1Lsa5;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784946/1;17-JUN-17; ;
tmv4Lsa5;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784848/1;17-JUN-17; ;
tmv9Lsa1;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784756/1;16-JUN-17; ;
tqv4Lsa1;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784754/1;16-JUN-17; ;
tr36Lsa2;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784469/1;16-JUN-17; ;
ts02Lsa2;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784453/1;16-JUN-17; ;
ttv4Lsa5;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784581/1;17-JUN-17; ;
ttvaLsa5;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784870/1;17-JUN-17; ;
tuv6Lsa4;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784809/1;17-JUN-17; ;
tv11Lsa4;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784659/1;17-JUN-17; ;
tvt2Lsa3;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784498/1;16-JUN-17; ;
twCuLsa3;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784499/1;16-JUN-17; ;
tzv1Lsa4;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784832/1;17-JUN-17; ;
z9v1Lsa5;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784587/1;17-JUN-17; ;
zqv3Lsa3;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784409/1;16-JUN-17; ;
zxv1Lsa4;-656;2017/06/20 18:40:00;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784641/1;17-JUN-17; ;
tiv1Lsa4;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784525/1;17-JUN-17; ;
tjq4Lsa4;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784521/1;17-JUN-17; ;
tqv4Lsa2;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784741/1;16-JUN-17; ;
tuv8Lsa5;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784839/1;17-JUN-17; ;
tv12Lsa5;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784684/1;17-JUN-17; ;
tvm8Lsa4;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784666/1;17-JUN-17; ;
tzv1Lsa3;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784792/1;16-JUN-17; ;
tzv2Lsa3;-656;2017/06/20 18:40:01;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784796/1;16-JUN-17; ;
cb01Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784944/1;17-JUN-17; ;
tbv3Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784571/1;17-JUN-17; ;
tdv1Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784814/1;17-JUN-17; ;
tmv6Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784855/1;17-JUN-17; ;
tmv7Lsa3;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784786/1;16-JUN-17; ;
tmv8Lsa2;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784736/1;16-JUN-17; ;
tpv1Lsa2;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784728/1;16-JUN-17; ;
tpv2Lsa3;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784766/1;16-JUN-17; ;
tq11Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784534/1;17-JUN-17; ;
tq21Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784531/1;17-JUN-17; ;
tq21Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784563/1;17-JUN-17; ;
trm1Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784841/1;17-JUN-17; ;
ts02Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784647/1;17-JUN-17; ;
ts12Lsa3;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784416/1;16-JUN-17; ;
ts12Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784565/1;17-JUN-17; ;
ts21Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784568/1;17-JUN-17; ;
ts22Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784524/1;17-JUN-17; ;
tst2Lsa5;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784577/1;17-JUN-17; ;
tuv2Lsa2;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784721/1;16-JUN-17; ;
tuv5Lsa1;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784720/1;16-JUN-17; ;
tuv5Lsa4;-656;2017/06/20 18:40:02;1970/01/01 11:00:00;parva4022576;RUNNING; ;0;784806/1;17-JUN-17; ;
