Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
IHRAX01-Q2SAV01-SAUV_ENV-BACKUP;0;2017/05/15 01:45:03;2017/05/15 01:45:03;parva4016550;SUCCESS; ;0;416169/1;14-APR-16;14-APR-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 01:47:00;2017/05/15 01:47:02; ;SUCCESS; ;2;416171/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 01:47:02;2017/05/15 01:47:02;s00vl9957622;SUCCESS; ;0;416171/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 01:50:00;2017/05/15 01:50:02; ;SUCCESS; ;2;416172/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 01:50:02;2017/05/15 01:50:02;s00vl9957605;SUCCESS; ;0;416172/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 01:52:00;2017/05/15 01:52:02; ;SUCCESS; ;2;416173/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 01:52:02;2017/05/15 01:52:02;s00vl9957622;SUCCESS; ;0;416173/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 01:55:00;2017/05/15 01:55:02; ;SUCCESS; ;2;416174/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 01:55:02;2017/05/15 01:55:02;s00vl9957605;SUCCESS; ;0;416174/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 01:57:00;2017/05/15 01:57:02; ;SUCCESS; ;2;416175/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 01:57:02;2017/05/15 01:57:02;s00vl9957622;SUCCESS; ;0;416175/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:00:00;2017/05/15 02:00:03; ;SUCCESS; ;3;416176/1;19-AUG-15;08-MAR-17;
ICLEP01-C0BOX-JWS2;0;2017/05/15 02:00:01;2017/05/15 02:00:16; ;SUCCESS; ;15;416177/1;21-MAR-16;21-MAR-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:00:02;2017/05/15 02:00:02;s00vl9957605;SUCCESS; ;0;416176/1;19-AUG-15; ;
IDCI00P01-Q1CHK01-MAILMARO-CHKREOR_0001;0;2017/05/15 02:00:02;2017/05/15 02:00:02;s00vl9941381;SUCCESS; ;0;416102/1;18-OCT-16;18-OCT-16;
ICLEP01-C0BOX-JFSW;0;2017/05/15 02:00:05;2017/05/15 02:01:44; ;SUCCESS; ;99;416178/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JWS2_svitf04_01;0;2017/05/15 02:00:08;2017/05/15 02:00:09;s00va9938835;SUCCESS; ;1;416177/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JWS2_svprg01_01;0;2017/05/15 02:00:14;2017/05/15 02:00:15;s00va9938835;SUCCESS; ;1;416177/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JFSW_jprs01_01;0;2017/05/15 02:00:18;2017/05/15 02:00:19;s00va9938835;SUCCESS; ;1;416178/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JFSW_jres01_01;0;2017/05/15 02:00:23;2017/05/15 02:01:21;s00va9938835;SUCCESS; ;58;416178/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JFSW_jevt01_01;0;2017/05/15 02:01:24;2017/05/15 02:01:44;s00va9938835;SUCCESS; ;20;416178/1;21-MAR-16;21-MAR-16;
ICLEP01-C0BOX-JFSZ;0;2017/05/15 02:01:45;2017/05/15 02:04:24; ;SUCCESS; ;159;416179/1;04-MAR-16;04-MAR-16;
ICLEP01-C0BOX-JFSZ_jpur01_01;0;2017/05/15 02:01:48;2017/05/15 02:04:24;s00va9938835;SUCCESS; ;156;416179/1;04-MAR-16;04-MAR-16;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:02:00;2017/05/15 02:02:02; ;SUCCESS; ;2;416180/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:02:02;2017/05/15 02:02:02;s00vl9957622;SUCCESS; ;0;416180/1;19-AUG-15; ;
ICLEP01-C0BOX-JFSX;0;2017/05/15 02:04:25;2017/05/15 02:05:14; ;SUCCESS; ;49;416181/1;04-MAR-16;04-MAR-16;
ICLEP01-C0BOX-JFSX_jnom01_01;0;2017/05/15 02:04:27;2017/05/15 02:04:42;s00va9938835;SUCCESS; ;15;416181/1;04-MAR-16;04-MAR-16;
ICLEP01-C0BOX-JFSX_jdwh01_01;0;2017/05/15 02:04:42;2017/05/15 02:04:59;s00va9938835;SUCCESS; ;17;416181/1;04-MAR-16;04-MAR-16;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:05:00;2017/05/15 02:05:03; ;SUCCESS; ;3;416182/1;19-AUG-15;08-MAR-17;
ICLEP01-C0BOX-JFSX_jrej01_01;0;2017/05/15 02:05:00;2017/05/15 02:05:14;s00va9938835;SUCCESS; ;14;416181/1;04-MAR-16;04-MAR-16;
IDCI00P01-Q1CHK01-MAILREUN-MONSEP_0001;0;2017/05/15 02:05:01;2017/05/15 02:05:01;s00vl9941381;SUCCESS; ;0;416144/1;18-OCT-16;18-OCT-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:05:02;2017/05/15 02:05:02;s00vl9957605;SUCCESS; ;0;416182/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:07:00;2017/05/15 02:07:02; ;SUCCESS; ;2;416183/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:07:02;2017/05/15 02:07:02;s00vl9957622;SUCCESS; ;0;416183/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:10:00;2017/05/15 02:10:03; ;SUCCESS; ;3;416184/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:10:02;2017/05/15 02:10:02;s00vl9957605;SUCCESS; ;0;416184/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:12:00;2017/05/15 02:12:02; ;SUCCESS; ;2;416185/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:12:02;2017/05/15 02:12:02;s00vl9957622;SUCCESS; ;0;416185/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:15:00;2017/05/15 02:15:03; ;SUCCESS; ;3;416186/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:15:02;2017/05/15 02:15:02;s00vl9957605;SUCCESS; ;0;416186/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:17:00;2017/05/15 02:17:02; ;SUCCESS; ;2;416187/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:17:02;2017/05/15 02:17:02;s00vl9957622;SUCCESS; ;0;416187/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:20:00;2017/05/15 02:20:02; ;SUCCESS; ;2;416188/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:20:02;2017/05/15 02:20:02;s00vl9957605;SUCCESS; ;0;416188/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:22:00;2017/05/15 02:22:02; ;SUCCESS; ;2;416189/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:22:02;2017/05/15 02:22:02;s00vl9957622;SUCCESS; ;0;416189/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:25:00;2017/05/15 02:25:02; ;SUCCESS; ;2;416190/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:25:02;2017/05/15 02:25:02;s00vl9957605;SUCCESS; ;0;416190/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:27:00;2017/05/15 02:27:02; ;SUCCESS; ;2;416191/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:27:02;2017/05/15 02:27:02;s00vl9957622;SUCCESS; ;0;416191/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:30:00;2017/05/15 02:30:03; ;SUCCESS; ;3;416192/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:30:02;2017/05/15 02:30:02;s00vl9957605;SUCCESS; ;0;416192/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:32:00;2017/05/15 02:32:02; ;SUCCESS; ;2;416193/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:32:02;2017/05/15 02:32:02;s00vl9957622;SUCCESS; ;0;416193/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:35:00;2017/05/15 02:35:02; ;SUCCESS; ;2;416194/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:35:02;2017/05/15 02:35:02;s00vl9957605;SUCCESS; ;0;416194/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:37:00;2017/05/15 02:37:02; ;SUCCESS; ;2;416195/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:37:02;2017/05/15 02:37:02;s00vl9957622;SUCCESS; ;0;416195/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:40:00;2017/05/15 02:40:03; ;SUCCESS; ;3;416196/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:40:02;2017/05/15 02:40:02;s00vl9957605;SUCCESS; ;0;416196/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:42:00;2017/05/15 02:42:02; ;SUCCESS; ;2;416197/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:42:02;2017/05/15 02:42:02;s00vl9957622;SUCCESS; ;0;416197/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:45:00;2017/05/15 02:45:03; ;SUCCESS; ;3;416198/1;19-AUG-15;08-MAR-17;
IHRAX01-Q0RELANCE;0;2017/05/15 02:45:00;2017/05/15 02:45:05; ;SUCCESS; ;5;416199/1;14-APR-16;14-APR-16;
IHRAX01-Q1REL01RELANCE;0;2017/05/15 02:45:01;2017/05/15 02:45:04; ;SUCCESS; ;3;416199/1;14-APR-16; ;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:45:02;2017/05/15 02:45:02;s00vl9957605;SUCCESS; ;0;416198/1;19-AUG-15; ;
IHRAX01-Q2REL01-RELANCE;0;2017/05/15 02:45:03;2017/05/15 02:45:03;parva4016550;SUCCESS; ;0;416199/1;14-APR-16; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:47:00;2017/05/15 02:47:02; ;SUCCESS; ;2;416200/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:47:02;2017/05/15 02:47:02;s00vl9957622;SUCCESS; ;0;416200/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:50:00;2017/05/15 02:50:02; ;SUCCESS; ;2;416201/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:50:02;2017/05/15 02:50:02;s00vl9957605;SUCCESS; ;0;416201/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:52:00;2017/05/15 02:52:02; ;SUCCESS; ;2;416202/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:52:02;2017/05/15 02:52:02;s00vl9957622;SUCCESS; ;0;416202/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 02:55:00;2017/05/15 02:55:03; ;SUCCESS; ;3;416203/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 02:55:02;2017/05/15 02:55:02;s00vl9957605;SUCCESS; ;0;416203/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 02:57:00;2017/05/15 02:57:02; ;SUCCESS; ;2;416204/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 02:57:02;2017/05/15 02:57:02;s00vl9957622;SUCCESS; ;0;416204/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:00:00;2017/05/15 03:00:03; ;SUCCESS; ;3;416206/1;19-AUG-15;08-MAR-17;
IHRAQ01-Q0BOX-RESTAURATION-PREPROD;0;2017/05/15 03:00:00;2017/05/15 03:39:45; ;SUCCESS; ;2385;416207/1;22-JUN-16; ;
IHRAX01-Q0BOX-HRA_LANCEAPPLI;0;2017/05/15 03:00:00;2017/05/15 03:00:06; ;SUCCESS; ;6;416205/1;15-APR-16;15-APR-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:00:03;2017/05/15 03:00:03;s00vl9957605;SUCCESS; ;0;416206/1;19-AUG-15; ;
IHRAQ01-Q1ARR01-ARRET;0;2017/05/15 03:00:05;2017/05/15 03:01:32;parva4016550;SUCCESS; ;87;416207/1;22-JUN-16; ;
IHRAQ01-Q1FT01-REST-ENV;0;2017/05/15 03:00:05;2017/05/15 03:00:05;parva4016550;SUCCESS; ;0;416207/1;22-JUN-16; ;
IHRAQ01-Q1FT02-REST-ENV;0;2017/05/15 03:00:05;2017/05/15 03:00:05;parva4016550;SUCCESS; ;0;416207/1;22-JUN-16; ;
IHRAX01-Q1BOX-HRA_LANCE-APPLI;0;2017/05/15 03:00:05;2017/05/15 03:00:06;parva4016550;SUCCESS; ;1;416205/1;15-APR-16;15-APR-16;
IHRAQ01-Q1FT01-REST-BASE;0;2017/05/15 03:00:06;2017/05/15 03:00:36;parva4016551;SUCCESS; ;30;416207/1;22-JUN-16; ;
IPRT00P01-Q1SAV01-JORAMEOW-JBASE1_0001;0;2017/05/15 03:00:07;2017/05/15 03:00:07;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1SAV01-JORAMEOW-JBASE2_0001;0;2017/05/15 03:00:07;2017/05/15 03:00:07;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1SAV01-JSAVALGE-JWORM1_0001;0;2017/05/15 03:00:07;2017/05/15 03:00:07;s00vl9941381;SUCCESS; ;0;416033/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1STA01-JWB1MEOW-JWBDOC_0001;0;2017/05/15 03:00:07;2017/05/15 03:00:07;s00vl9941381;SUCCESS; ;0;416042/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1SAV01-JSAVALGE-JFIC01_0001;0;2017/05/15 03:00:08;2017/05/15 03:00:08;s00vl9941381;SUCCESS; ;0;416033/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JBKPALGE;0;2017/05/15 03:00:11;2017/05/15 04:30:02; ;SUCCESS; ;5391;416208/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JI93ALGE;0;2017/05/15 03:00:11;2017/05/15 04:00:04; ;SUCCESS; ;3593;416209/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q0BOX-JTSMALGE;0;2017/05/15 03:00:11;2017/05/15 03:00:14; ;SUCCESS; ;3;416210/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1SAV01-JORAMEOW-JBASE3_0001;0;2017/05/15 03:00:12;2017/05/15 03:00:12;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1TSM01-JORAMEOW-JBASE4_0001;0;2017/05/15 03:00:12;2017/05/15 03:00:12;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1TSM01-JTSMALGE-JADSM1_0001;0;2017/05/15 03:00:13;2017/05/15 03:00:13;s00vl9941381;SUCCESS; ;0;416210/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1PRG01-JORAMEOW-JBASE5_0001;0;2017/05/15 03:00:15;2017/05/15 03:00:15;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
IPRT00P01-Q1PRG01-JORAMEOW-JBASE6_0001;0;2017/05/15 03:00:15;2017/05/15 03:00:15;s00vl9941381;SUCCESS; ;0;416045/1;18-OCT-16;18-OCT-16;
ICLEP01-C0BOX-JFSV;9;2017/05/15 03:01:04;2017/05/15 09:31:04; ;TERMINATED; ;23400;416211/1;04-MAR-16;04-MAR-16;
ICLEP01-C0BOX-JFSV_jlid01_01;1;2017/05/15 03:01:06;2017/05/15 03:01:51;s00va9938835;FAILURE; ;45;416211/1;04-MAR-16;04-MAR-16;
IHRAQ01-Q1APP01-SAUV-RB3;0;2017/05/15 03:01:33;2017/05/15 03:02:04;parva4016550;SUCCESS; ;31;416207/1;22-JUN-16; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:02:00;2017/05/15 03:02:02; ;SUCCESS; ;2;416212/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:02:02;2017/05/15 03:02:02;s00vl9957622;SUCCESS; ;0;416212/1;19-AUG-15; ;
IHRAQ01-Q1APP01-REST-BASE;0;2017/05/15 03:02:05;2017/05/15 03:32:08;parva4016551;SUCCESS; ;1803;416207/1;22-JUN-16; ;
IHRAQ01-Q1APP01-REST-ENV;0;2017/05/15 03:02:05;2017/05/15 03:05:41;parva4016550;SUCCESS; ;216;416207/1;22-JUN-16; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:05:00;2017/05/15 03:05:03; ;SUCCESS; ;3;416213/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:05:02;2017/05/15 03:05:02;s00vl9957605;SUCCESS; ;0;416213/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:07:00;2017/05/15 03:07:02; ;SUCCESS; ;2;416214/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:07:02;2017/05/15 03:07:02;s00vl9957622;SUCCESS; ;0;416214/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:10:00;2017/05/15 03:10:03; ;SUCCESS; ;3;416215/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:10:02;2017/05/15 03:10:02;s00vl9957605;SUCCESS; ;0;416215/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:12:00;2017/05/15 03:12:02; ;SUCCESS; ;2;416216/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:12:02;2017/05/15 03:12:02;s00vl9957622;SUCCESS; ;0;416216/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:15:00;2017/05/15 03:15:03; ;SUCCESS; ;3;416217/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:15:02;2017/05/15 03:15:02;s00vl9957605;SUCCESS; ;0;416217/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:17:00;2017/05/15 03:17:02; ;SUCCESS; ;2;416218/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:17:02;2017/05/15 03:17:02;s00vl9957622;SUCCESS; ;0;416218/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:20:00;2017/05/15 03:20:02; ;SUCCESS; ;2;416219/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:20:02;2017/05/15 03:20:02;s00vl9957605;SUCCESS; ;0;416219/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:22:00;2017/05/15 03:22:02; ;SUCCESS; ;2;416220/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:22:02;2017/05/15 03:22:02;s00vl9957622;SUCCESS; ;0;416220/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:25:00;2017/05/15 03:25:03; ;SUCCESS; ;3;416221/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:25:02;2017/05/15 03:25:02;s00vl9957605;SUCCESS; ;0;416221/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:27:00;2017/05/15 03:27:02; ;SUCCESS; ;2;416222/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:27:02;2017/05/15 03:27:02;s00vl9957622;SUCCESS; ;0;416222/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:30:00;2017/05/15 03:30:03; ;SUCCESS; ;3;416224/1;19-AUG-15;08-MAR-17;
IHRAX01-Q0BOX-HRA_LANCEAPPLI;0;2017/05/15 03:30:00;2017/05/15 03:30:04; ;SUCCESS; ;4;416223/1;15-APR-16;15-APR-16;
IHRAX01-Q1BOX-HRA_LANCE-APPLI;0;2017/05/15 03:30:01;2017/05/15 03:30:03;parva4016550;SUCCESS; ;2;416223/1;15-APR-16;15-APR-16;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:30:02;2017/05/15 03:30:02;s00vl9957605;SUCCESS; ;0;416224/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:32:00;2017/05/15 03:32:02; ;SUCCESS; ;2;416225/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:32:02;2017/05/15 03:32:02;s00vl9957622;SUCCESS; ;0;416225/1;19-AUG-15; ;
IHRAQ01-Q1APP01-REST-RB4;0;2017/05/15 03:32:09;2017/05/15 03:32:20;parva4016550;SUCCESS; ;11;416207/1;22-JUN-16;22-JUN-16;
IHRAQ01-Q1REL01-RELANCE;0;2017/05/15 03:32:20;2017/05/15 03:39:45;parva4016550;SUCCESS; ;445;416207/1;22-JUN-16; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:35:00;2017/05/15 03:35:02; ;SUCCESS; ;2;416226/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:35:02;2017/05/15 03:35:02;s00vl9957605;SUCCESS; ;0;416226/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:37:00;2017/05/15 03:37:02; ;SUCCESS; ;2;416227/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:37:02;2017/05/15 03:37:02;s00vl9957622;SUCCESS; ;0;416227/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:40:00;2017/05/15 03:40:02; ;SUCCESS; ;2;416228/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:40:02;2017/05/15 03:40:02;s00vl9957605;SUCCESS; ;0;416228/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:42:00;2017/05/15 03:42:02; ;SUCCESS; ;2;416229/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:42:02;2017/05/15 03:42:02;s00vl9957622;SUCCESS; ;0;416229/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:45:00;2017/05/15 03:45:02; ;SUCCESS; ;2;416230/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:45:02;2017/05/15 03:45:02;s00vl9957605;SUCCESS; ;0;416230/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:47:00;2017/05/15 03:47:02; ;SUCCESS; ;2;416231/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:47:02;2017/05/15 03:47:02;s00vl9957622;SUCCESS; ;0;416231/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:50:00;2017/05/15 03:50:02; ;SUCCESS; ;2;416232/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:50:02;2017/05/15 03:50:02;s00vl9957605;SUCCESS; ;0;416232/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-SHADOW;0;2017/05/15 03:52:00;2017/05/15 03:52:02; ;SUCCESS; ;2;416233/1;19-AUG-15;08-FEB-17;
BWAEP01-Q1CYC01-JOBVERIF-SHADOW;0;2017/05/15 03:52:02;2017/05/15 03:52:02;s00vl9957622;SUCCESS; ;0;416233/1;19-AUG-15; ;
BWAEP01-C1BOX-JOBVERIF-PRIMARY;0;2017/05/15 03:55:00;2017/05/15 03:55:02; ;SUCCESS; ;2;416234/1;19-AUG-15;08-MAR-17;
BWAEP01-Q1CYC01-JOBVERIF-PRIMARY;0;2017/05/15 03:55:02;2017/05/15 03:55:02;s00vl9957605;SUCCESS; ;0;416234/1;19-AUG-15; ;
