ENV;APP;JOB;CAL;DATE;FAMILY;MACHINE;QUEUE;USER;BEGIN;END;ELAPSE;EXPDATE;EXEC;PERIOD;JOBTYPE;RETRY;STATUS
FIDELIO_LOT2;RAP_OP_QUOT;RAPP_OP_QUOT;tous_les_jours;prod_fid;;imapora2;queue_ksh;vp_fidel;27-01-2010 07:00:01;27-01-2010 07:06:58;0:06:57;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_0;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:05:41;27-01-2010 07:07:48;0:02:07;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_1;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:07:48;27-01-2010 07:08:33;0:00:45;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_16;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:08:33;27-01-2010 07:09:20;0:00:47;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND2_17;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:09:20;27-01-2010 07:10:30;0:01:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND3_11;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:10:30;27-01-2010 07:11:30;0:01:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_IND3_25;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:11:30;27-01-2010 07:12:26;0:00:56;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_TEL_EMP;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:12:26;27-01-2010 07:16:26;0:04:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_CS_GENE;FID_A_HVDN;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:16:26;27-01-2010 07:25:40;0:09:14;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG1_2A;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:25:40;27-01-2010 07:26:51;0:01:11;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_0;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:26:51;27-01-2010 07:28:21;0:01:30;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_4;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:28:21;27-01-2010 07:29:58;0:01:37;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG2_5;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:29:58;27-01-2010 07:31:59;0:02:01;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AGG3_3;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:31:59;27-01-2010 07:32:30;0:00:31;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;FID_ALIM_AGREGAT;FID_A_AG_TEL_EMP;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:32:30;27-01-2010 07:33:13;0:00:43;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;MAJ_FIDELIO;FID_UPD_SUIVI;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:33:13;27-01-2010 07:37:30;0:04:17;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;PURGE_TAMPONS;FID_PURGE_ET;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 07:37:30;27-01-2010 07:43:38;0:06:08;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_CON;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 06:09:19;27-01-2010 07:56:31;1:47:12;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_AGR;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 07:56:31;27-01-2010 07:57:37;0:01:06;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_ENT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 07:57:37;27-01-2010 07:58:57;0:01:20;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_PRD;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 07:58:58;27-01-2010 08:00:04;0:01:06;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DATA;ARCH_DATA_PLN;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:00:04;27-01-2010 08:00:14;0:00:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
ARCOLE_LOT1;ARC_VV_QPILOTAGE;PURGE_QPILOTAGE;*;prod_arc_facture;;imapora2;queue_ksh;vp_ares;27-01-2010 08:15:00;27-01-2010 08:15:03;0:00:03;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;BDRC;BDRC_CFT_ACK;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 08:20:01;27-01-2010 08:20:04;0:00:03;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_DOSSIER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:00:15;27-01-2010 08:22:25;0:22:10;27-01-2010 00:00:00;EXEC;JOUR;PER;0;EN-ERREUR
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_DOSSIER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;RESULT_DOSSIER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_CONTACT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_CONTACT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_DEFECT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_DEFECT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_FUL;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:25;27-01-2010 08:22:25;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_FUL;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_SR_RPR;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_SR_RPR;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_DOSSIER_X;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_DOSSIER_X;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXP_DOSSIER_XM;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMP_DOSSIER_XM;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;RESULTAT_DOSS_XM;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;ACT_STEP_TYPE;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_ACTIVITE;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_ACTIVITE;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;PREDEL_ACT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;EXPORT_ORDER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;IMPORT_ORDER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;PREDEL_ORD;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:26;27-01-2010 08:22:26;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_ACT;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:27;27-01-2010 08:22:27;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_ORD;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:27;27-01-2010 08:22:27;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AIDA_ARCH_DOSS;DELETE_DOSSIER;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 08:22:27;27-01-2010 08:22:27;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 08:12:35;27-01-2010 08:23:35;0:11:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;exploit;27-01-2010 08:23:35;27-01-2010 08:23:35;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;ALIM_AIDA_VEGA;PURGE_FLAG;tous_les_jours;prod_aidasnps;;imapora2;queue_ksh;vtom;27-01-2010 08:23:35;27-01-2010 08:23:40;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;RELANCE;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vtom;27-01-2010 08:23:40;27-01-2010 08:23:55;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;CYCPER;0;TERMINE
TEST_AIDA_LOT2;TR_PRESTATAIRE;AIDA_INT_PRESTA;tous_les_jours;test_aida_snps;;hmapora2;queue_ksh;vt_aida;27-01-2010 08:30:00;27-01-2010 08:30:12;0:00:12;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;TR_PRESTATAIRE;purge_ligne_vide;tous_les_jours;test_aida_snps;;hmapora2;queue_ksh;vt_aida;27-01-2010 08:30:12;27-01-2010 08:30:17;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;ANT_ALIM_SVI;SVI_ALIM_CP;*;prod_stat;;smapx251;queue_ksh;vp_sfds;27-01-2010 08:30:00;27-01-2010 08:32:06;0:02:06;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;ANT_ALIM_SVI;SVI_ENVOI_CP;*;prod_stat;;smapx251;queue_ksh;vp_sfds;27-01-2010 08:32:06;27-01-2010 08:32:11;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;ANT_ALIM_SVI;SVI_MOVE;*;prod_stat;;smapx251;queue_ksh;vp_sfds;27-01-2010 08:32:11;27-01-2010 08:32:16;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;ANT_ALIM_SVI;PURGE_SVI_CP;*;prod_stat;;smapx251;queue_ksh;vp_sfds;27-01-2010 08:32:16;27-01-2010 08:32:21;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;BCK_RMAN_INCR;sauvegarde;*;prod_ora_data;;K3MAFPRIS1;queue_wnt;root;27-01-2010 08:15:01;27-01-2010 08:37:46;0:22:45;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;RAPPORT_F_CLIENT;gen_rapport;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 08:40:00;27-01-2010 08:41:00;0:01:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;RAPPORT_F_CLIENT;purge_rapport;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 08:41:01;27-01-2010 08:41:05;0:00:04;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;VERIF_BNP_DMER;ENVOI_BNP_DMER;tous_les_jours;prod_fid;;smapx251;queue_ksh;cft;27-01-2010 08:55:00;27-01-2010 08:55:05;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
MIDDLE_OFFICE;MOF_INS_LOUEURS;MOVE_FIC_LOUEURS;tous_les_jours;prod_mof;;imapora2;queue_ksh;vp_mof;27-01-2010 09:00:01;27-01-2010 09:00:02;0:00:01;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_BNP_ACQUIT;ENVOI_ACK_BNP;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;cft;27-01-2010 09:00:01;27-01-2010 09:00:16;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;SURVEILLE_JETONS;SUR_JET_FID_SAG;*;prod_stat;;smapx251;queue_ksh;vtom46;27-01-2010 09:01:01;27-01-2010 09:01:18;0:00:17;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;SURVEILLE_JETONS;SUR_FID_BNP_DMER;*;prod_stat;;smapx251;queue_ksh;vtom46;27-01-2010 09:01:01;27-01-2010 09:01:18;0:00:17;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;SURVEILLE_JETONS;SUR_FID_VV_QPILO;*;prod_stat;;smapx251;queue_ksh;vtom46;27-01-2010 09:01:01;27-01-2010 09:01:18;0:00:17;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
MIDDLE_OFFICE;MOF_INS_LOUEURS;INSERT_LOUEURS;tous_les_jours;prod_mof;;imapora2;queue_ksh;vp_mof;27-01-2010 09:00:03;27-01-2010 09:02:49;0:02:46;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
MIDDLE_OFFICE;MOF_INS_LOUEURS;EPUR_FIC_LOUEURS;tous_les_jours;prod_mof;;imapora2;queue_ksh;vp_mof;27-01-2010 09:02:49;27-01-2010 09:02:54;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 09:00:01;27-01-2010 09:08:38;0:08:37;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 09:08:38;27-01-2010 09:08:38;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
FIDELIO_LOT2;VERIF_BNP_DMER;VERIF_BNP_DMER;tous_les_jours;prod_fid;;smapx251;queue_ksh;cft;27-01-2010 09:30:01;27-01-2010 09:30:06;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;VERIF_BNP_DMER;SAVE_BNP_DMER;tous_les_jours;prod_fid;;smapx251;queue_ksh;vp_fidel;27-01-2010 09:30:07;27-01-2010 09:30:11;0:00:04;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
FIDELIO_LOT2;VERIF_BNP_DMER;JETON_VV_FP_KO;tous_les_jours;prod_fid;;smapx251;queue_ksh;vtom43;27-01-2010 09:30:11;27-01-2010 09:30:16;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;AIDA_BNP_ACQUIT;VERIF_ENVOI_BNP;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;cft;27-01-2010 09:30:01;27-01-2010 09:30:16;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
PRODUCTION;BCK_DATA_ORACLE;sauvegarde;*;prod_ora_data;;K3MAFPRIS1;queue_wnt;root;27-01-2010 09:15:01;27-01-2010 09:30:52;0:15:51;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 09:30:01;27-01-2010 09:34:13;0:04:12;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 09:34:14;27-01-2010 09:34:14;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;CLIENT_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;CONTRAT_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;PROTOCOLE_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;DOMAINE_EVT_EN_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;ASSISTANCE_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;AID_ALM_CLAUSIER;GARANTIE_PREST_T;tous_les_jours;prod_aidasnps;;KMAFPSIB2;queue_wnt;svc-btst;27-01-2010 09:42:49;27-01-2010 09:42:49;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;CTRL_CC;ctrl_cc;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 09:51:58;27-01-2010 09:54:39;0:02:41;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 10:00:01;27-01-2010 10:03:19;0:03:18;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 10:03:19;27-01-2010 10:03:19;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
PRODUCTION;SYS_RAPPORT_SAUV;EXT_RAPPORT;*;prod_stat;;KMAFPSIB2;queue_wnt;svc-bprd;27-01-2010 10:30:00;27-01-2010 10:30:31;0:00:31;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 10:30:02;27-01-2010 10:33:40;0:03:38;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
TEST_AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;test_aida_snps;;smapx251;queue_ksh;vt_aida;27-01-2010 10:33:42;27-01-2010 10:33:42;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;R_LOAD_BENEF_MAN;R_AJOUT_MANUEL;tous_les_jours;prod_aida_jour;;smapx251;queue_ksh;vp_aida;26-01-2010 12:00:01;27-01-2010 10:34:30;22:34:29;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;AIDA_VEGA;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vp_aida;27-01-2010 10:14:42;27-01-2010 10:35:12;0:20:30;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;MAIL_JOB_KO;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;exploit;27-01-2010 10:35:12;27-01-2010 10:35:12;0:00:00;27-01-2010 00:00:00;EXEC;JOUR;PER;0;DEPLANIFIE
AIDA_LOT2;ALIM_AIDA_VEGA;PURGE_FLAG;tous_les_jours;prod_aidasnps;;imapora2;queue_ksh;vtom;27-01-2010 10:35:12;27-01-2010 10:35:17;0:00:05;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
AIDA_LOT2;ALIM_AIDA_VEGA;RELANCE;tous_les_jours;prod_aidasnps;;smapx251;queue_ksh;vtom;27-01-2010 10:35:17;27-01-2010 10:35:32;0:00:15;27-01-2010 00:00:00;EXEC;JOUR;CYCPER;0;TERMINE
PRODUCTION;SYS_RAPPORT_SAUV;DECOUP_RAPPORT;*;prod_stat;;smapx251;queue_ksh;svc-bprd;27-01-2010 10:30:34;27-01-2010 10:36:03;0:05:29;27-01-2010 00:00:00;EXEC;JOUR;PER;0;TERMINE
