Environnement;Application;Jobname;Famille;Machine;Status;Type de Jour;D Debut;H Debut;D Fin;H Fin;Duree;Jobtype;Calendrier;Exec;Date Systeme;Hr. Systeme;Date Passage;Valeur Date;Relances;Queue;User;Periodicite;Cycle;Situation;Message
TEST_MOF;MOF_INS_EDISTOCK;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:36;27-Janv-2010;00:00:36;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:36;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;ANT_CLAUSIER_CAA;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:36;27-Janv-2010;00:00:36;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:36;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_ARCOLE_3G;CAR_MVT_ACTIF;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:36;27-Janv-2010;00:00:36;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:36;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_comm;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_ARCOLE_3G;BASWARE_FG;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:37;27-Janv-2010;00:00:37;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:37;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;ARC_TIERS_MOF;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:37;27-Janv-2010;00:00:37;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:37;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;R_ANT_CLAUS_CAA;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:37;27-Janv-2010;00:00:37;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:37;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;MOF_INS_LOUEURS;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:38;27-Janv-2010;00:00:38;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:38;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;INT_FSIA_CC;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:38;27-Janv-2010;00:00:38;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:38;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;FID_MOF_HONO_ACM;HONORAIRES_ACM;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:38;27-Janv-2010;00:00:38;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:38;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;application a stop, job non planifie
MIDDLE_OFFICE;MOF_AIDA_ENG_CLO;ENG_TEMP;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:38;27-Janv-2010;00:00:38;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:38;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;MOF_EDI_SNCF;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:38;27-Janv-2010;00:00:38;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:38;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;MOF_AIDA_ENG_CLO;REMB_TEMP;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:39;27-Janv-2010;00:00:39;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:39;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers ENG_TEMP actuellement NON PLANIFIE
TEST_MOF;MOF_SAGAI_DPTA;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:39;27-Janv-2010;00:00:39;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:39;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;MOF_AIDA_ENG_CLO;MAIL_REJET;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:39;27-Janv-2010;00:00:39;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:39;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers REMB_TEMP actuellement NON PLANIFIE
TEST_SFDS;ANT_ALIM_LAPOSTE;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:39;27-Janv-2010;00:00:39;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:39;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;MOF_AIDA_ENG_CLO;PURGE_MAIL;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:39;27-Janv-2010;00:00:39;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:39;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers MAIL_REJET actuellement NON PLANIFIE
MIDDLE_OFFICE;FID_MOF_HONO_FIL;HONO_FILIALE;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:40;27-Janv-2010;00:00:40;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:40;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;termine a 12:49:57
MIDDLE_OFFICE;R_MOF_AID_ENGTMP;ENG_LOC_TEMP;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:40;27-Janv-2010;00:00:40;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:40;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;
TEST_MOF;MOF_C16_REMBOURS;;;lmadora1;NOPL;FERIE;27-Janv-2010;00:00:40;27-Janv-2010;00:00:40;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:40;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;R_MOF_AID_ENGTMP;ENG_TEMP;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:40;27-Janv-2010;00:00:40;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:40;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers ENG_LOC_TEMP actuellement NON PLANIFIE
MIDDLE_OFFICE;R_MOF_AID_ENGTMP;REMB_TEMP;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:40;27-Janv-2010;00:00:40;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:40;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers ENG_TEMP actuellement NON PLANIFIE
TEST_MOF;SYS_RAPPORT_SAUV;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:41;test_mof;27-Janv-2010;0;queue_wnt;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_SFDS;ANT_ALIM_VIAVITA;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:41;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
MIDDLE_OFFICE;R_MOF_AID_ENGTMP;MAIL_REJET;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:41;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers REMB_TEMP actuellement NON PLANIFIE
MIDDLE_OFFICE;R_MOF_AID_ENGTMP;PURGE_MAIL;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:41;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;Attente lien facultatif  vers MAIL_REJET actuellement NON PLANIFIE
MIDDLE_OFFICE;MOF_TRS_LAD_FG;MOF_TRS_LAD_FG;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:41;prod_mof;27-Janv-2010;0;queue_ksh;vp_mof;JOUR;NON;NOPL;termine a 06:01:10
TEST_STAT;TELEPHONIE;INIT_DNIS;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:41;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;ANT_EXP_VIAVITA;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:41;27-Janv-2010;00:00:41;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:41;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;INIT_SCRIPT;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:42;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_MOF;MOF_A_TIERS_LAD;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;INIT_FILE;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:42;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_ARCOLE_3G;MOF_RETOUR_REG;RETOUR_REGLEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;application a stop, job non planifie
TEST_STAT;TELEPHONIE;AGENDA;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:42;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_ARCOLE_3G;MOF_RETOUR_REG;MOF_MV_FICH;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers RETOUR_REGLEMENT actuellement NON PLANIFIE
TEST_SFDS;ANT_ALIM_SVI;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_MOF;FID_MOF_HONO_FIL;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;REGULATION;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:42;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;application a stop, job non planifie
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_ENGAGEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:42;27-Janv-2010;00:00:42;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:42;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;application a stop, job non planifie
TEST_SFDS;majpriori;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;test_sfds;27-Janv-2010;0;queue_ksh;vt_sfds;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;CLEAN_DNIS;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:43;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers INIT_DNIS actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_REGLEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_ENGAGEMENT actuellement NON PLANIFIE
TEST_MOF;BSW_MOF_STATCR;;;imapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;test_mof;27-Janv-2010;0;queue_ksh;vt_mof;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;CLEAN_SCRIPT;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:43;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers INIT_SCRIPT actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_COMM_ARC;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_REGLEMENT actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QVIREMENT;;;imapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;CLEAN_FILE;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:43;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers INIT_FILE actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_FACT_ARC;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:43;27-Janv-2010;00:00:43;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:43;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_COMM_ARC actuellement NON PLANIFIE
TEST_AIDA_LOT2;CLMP_CC_MAJ_INS;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:44;test_cc_fsia;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;PURGE_AGENDA;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:44;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers AGENDA actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_PB_ARC;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:44;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_FACT_ARC actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;PURGE_REGULATION;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:44;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers REGULATION actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_FOURN;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:44;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_PB_ARC actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;PICK_DNIS;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:44;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers CLEAN_DNIS actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_ARCOLE;FID_E_GESCO;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:44;27-Janv-2010;00:00:44;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:44;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien facultatif  vers FID_E_FOURN actuellement NON PLANIFIE
TEST_ARCOLE_3G;UPDATE_ARCOLE;FIDELIO_UPDATE;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:45;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QAIDA;;;imapora2;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:45;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;PICK_SCRIPT;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:45;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers CLEAN_SCRIPT actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_CP_ARCOLE;FID_A_DT_EXTR;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:45;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;application a stop, job non planifie
ARCOLE_LOT1;ARC_VV_QANTIOP;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:45;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
AIDA_LOT2;FIC_RAPAMEDIC;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:45;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;PICK_FILE;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:45;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers CLEAN_FILE actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_CP_ARCOLE;FID_A_ENGAGEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:45;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien obligatoire  vers FID_A_DT_EXTR actuellement NON PLANIFIE
TEST_AIDA_LOT2;RETOUR_ENGAGEMEN;;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:45;27-Janv-2010;00:00:45;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:45;test_aida_snps;27-Janv-2010;0;queue_ksh;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QDOSSIERS;;;imapora2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:46;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;MODIF_DNIS;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:46;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers PICK_DNIS actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_CP_ARCOLE;FID_A_REGLEMENT;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:46;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien obligatoire  vers FID_A_ENGAGEMENT actuellement NON PLANIFIE
AIDA_LOT2;AIDA_TVAR_MENS;;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;tous_les_jours;EXEC;27-Janv-2010;00:00:46;prod_aidasnps;27-Janv-2010;0;queue_ksh;vp_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;MOD_SCRIPT;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:46;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers PICK_SCRIPT actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_CP_ARCOLE;FID_A_COMM_ARC;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:46;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien obligatoire  vers FID_A_REGLEMENT actuellement NON PLANIFIE
TEST_AIDA_LOT2;REACTIVE_LIENS;;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;DEMA;tous_les_jours;STOP;27-Janv-2010;00:00:46;test_aida_snps;27-Janv-2010;0;queue_wnt;vt_aida;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_STAT;TELEPHONIE;MODIF_FILE;;hmapora2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;tous_les_jours;STOP;27-Janv-2010;00:00:46;test_stat;27-Janv-2010;0;queue_ksh;vt_stat;JOUR;NON;NOPL;Attente lien obligatoire  vers PICK_FILE actuellement NON PLANIFIE
ARCOLE_LOT1;ARC_VV_QPRELEV;;;imapora2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:46;prod_arc_facture;27-Janv-2010;0;queue_ksh;vp_ares;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
TEST_ARCOLE_3G;ALIM_CP_ARCOLE;FID_A_FACT_ARC;;smapx251;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;PERI;*;STOP;27-Janv-2010;00:00:46;test_arcole_3g;27-Janv-2010;0;queue_ksh;vt_fidel;JOUR;NON;NOPL;Attente lien obligatoire  vers FID_A_COMM_ARC actuellement NON PLANIFIE
AIDA_LOT2;FILIALES;;;KMAFPSIB2;NOPL;FERIE;27-Janv-2010;00:00:46;27-Janv-2010;00:00:46;00:00:00;DEMA;tous_les_jours;STOP;27-Janv-2010;00:00:46;prod_aidasnps;27-Janv-2010;0;queue_wnt;batch_ai;JOUR;NON;NOPL;Attente lien obligatoire  vers exp_inc1 actuellement NON PLANIFIE
