jobset,job,Date job available,Time job available,Date job start,Time job start,Date job end,Time job end,Code job Complete
jfu50Cald,jfs100,25/01/2017,00:17:50,25/01/2017,01:05:06,25/01/2017,01:13:14,00000000
jfu50Cald,jfs100,25/01/2017,23:50:05,26/01/2017,00:35:29,26/01/2017,00:42:30,00000000
jfu50Cald,jfs100,25/02/2017,00:00:17,25/02/2017,00:47:40,25/02/2017,00:54:48,00000000
jfu50Cald,jfs100,25/03/2017,00:08:29,25/03/2017,00:57:12,25/03/2017,01:04:43,00000000
jfu50Cald,jfs100,25/04/2017,02:16:32,25/04/2017,02:48:00,25/04/2017,02:54:06,00000000
jfu50Cald,jfs100,25/04/2017,23:33:52,26/04/2017,00:07:35,26/04/2017,00:15:14,00000000
jfu50Cald,jfs100,27/01/2017,01:39:18,27/01/2017,02:29:02,27/01/2017,02:35:25,00000000
jfu50Cald,jfs100,27/01/2017,23:56:40,28/01/2017,00:43:00,28/01/2017,00:50:14,00000000
jfu50Cald,jfs100,27/04/2017,01:28:09,27/04/2017,01:54:03,27/04/2017,02:00:52,00000000
jfu50Cald,jfs100,28/02/2017,00:10:01,28/02/2017,00:56:41,28/02/2017,01:05:11,00000000
jfu50Cald,jfs100,28/03/2017,00:03:12,28/03/2017,00:49:55,28/03/2017,00:58:31,00000000
jfu50Cald,jfs100,28/04/2017,00:37:27,28/04/2017,01:03:52,28/04/2017,01:11:50,00000000
jfu50Cald,jfs100,29/03/2017,03:26:35,29/03/2017,04:15:06,29/03/2017,04:23:12,00000000
jfu50Cald,jfs100,29/04/2017,01:39:15,29/04/2017,04:35:29,29/04/2017,04:42:08,00000000
jfu50Cald,jfs100,30/01/2017,23:55:05,31/01/2017,00:41:04,31/01/2017,00:47:26,00000000
jfu50Cald,jfs100,30/03/2017,00:13:32,30/03/2017,01:04:18,30/03/2017,01:12:16,00000000
jfu50Cald,jfs100,31/03/2017,01:14:15,31/03/2017,02:06:50,31/03/2017,02:15:15,00000000
jfu53Cald,dfsae0,01/02/2017,03:30:43,01/02/2017,07:13:28,01/02/2017,07:14:09,00000000
jfu53Cald,dfsae0,01/03/2017,03:02:49,01/03/2017,06:13:22,01/03/2017,06:13:54,00000000
jfu53Cald,dfsae0,01/04/2017,02:55:28,01/04/2017,06:25:16,01/04/2017,06:25:56,00000000
jfu53Cald,dfsae0,02/02/2017,00:15:06,02/02/2017,00:55:37,02/02/2017,00:56:05,00000000
jfu53Cald,dfsae0,02/02/2017,23:59:15,03/02/2017,00:26:22,03/02/2017,00:26:48,00000000
jfu53Cald,dfsae0,02/03/2017,00:22:44,02/03/2017,01:02:44,02/03/2017,01:03:13,00000000
jfu53Cald,dfsae0,03/03/2017,00:08:33,03/03/2017,00:36:52,03/03/2017,00:37:16,00000000
jfu53Cald,dfsae0,03/05/2017,00:57:34,03/05/2017,01:15:45,03/05/2017,01:16:01,00000000
jfu53Cald,dfsae0,03/05/2017,23:19:19,03/05/2017,23:32:42,03/05/2017,23:32:53,00000000
jfu53Cald,dfsae0,04/02/2017,00:01:21,04/02/2017,00:30:01,04/02/2017,00:30:22,00000000
jfu53Cald,dfsae0,04/03/2017,00:06:49,04/03/2017,00:34:51,04/03/2017,00:35:16,00000000
jfu53Cald,dfsae0,04/04/2017,00:43:14,04/04/2017,01:26:29,04/04/2017,01:27:01,00000000
jfu53Cald,dfsae0,04/05/2017,23:10:36,04/05/2017,23:25:26,04/05/2017,23:25:34,00000000
jfu53Cald,dfsae0,05/04/2017,00:26:01,05/04/2017,00:58:03,05/04/2017,00:58:31,00000000
jfu53Cald,dfsae0,05/05/2017,23:15:39,05/05/2017,23:29:11,05/05/2017,23:29:22,00000000
jfu53Cald,dfsae0,06/04/2017,01:37:53,06/04/2017,02:12:07,06/04/2017,02:12:31,00000000
jfu53Cald,dfsae0,07/02/2017,00:50:14,07/02/2017,01:04:09,07/02/2017,01:04:32,00000000
jfu53Cald,dfsae0,07/03/2017,00:11:29,07/03/2017,00:41:35,07/03/2017,00:42:04,00000000
jfu53Cald,dfsae0,07/04/2017,00:38:00,07/04/2017,01:10:34,07/04/2017,01:11:01,00000000
jfu53Cald,dfsae0,08/02/2017,00:04:05,08/02/2017,00:32:55,08/02/2017,00:33:20,00000000
jfu53Cald,dfsae0,08/03/2017,00:02:12,08/03/2017,00:30:39,08/03/2017,00:31:07,00000000
jfu53Cald,dfsae0,08/03/2017,23:59:02,09/03/2017,00:27:31,09/03/2017,00:27:52,00000000
jfu53Cald,dfsae0,08/04/2017,00:00:51,08/04/2017,00:34:39,08/04/2017,00:35:02,00000000
jfu53Cald,dfsae0,09/02/2017,01:47:21,09/02/2017,02:18:36,09/02/2017,02:19:02,00000000
jfu53Cald,dfsae0,09/02/2017,23:54:12,10/02/2017,00:22:24,10/02/2017,00:22:46,00000000
jfu53Cald,dfsae0,09/03/2017,23:55:14,10/03/2017,00:23:38,10/03/2017,00:24:05,00000000
jfu53Cald,dfsae0,10/05/2017,01:29:06,10/05/2017,01:36:34,10/05/2017,01:36:41,00000000
jfu53Cald,dfsae0,11/01/2017,00:21:46,11/01/2017,00:36:43,11/01/2017,00:37:05,00000000
jfu53Cald,dfsae0,11/02/2017,02:06:39,11/02/2017,02:39:05,11/02/2017,02:39:33,00000000
jfu53Cald,dfsae0,11/03/2017,00:03:06,11/03/2017,00:32:53,11/03/2017,00:33:15,00000000
jfu53Cald,dfsae0,11/04/2017,00:03:43,11/04/2017,00:37:09,11/04/2017,00:37:41,00000000
jfu53Cald,dfsae0,11/05/2017,03:26:18,11/05/2017,03:39:37,11/05/2017,03:39:48,00000000
jfu53Cald,dfsae0,11/05/2017,23:11:09,11/05/2017,23:24:06,11/05/2017,23:24:18,00000000
jfu53Cald,dfsae0,12/01/2017,00:13:25,12/01/2017,00:41:26,12/01/2017,00:41:48,00000000
jfu53Cald,dfsae0,12/01/2017,23:54:23,13/01/2017,00:23:24,13/01/2017,00:23:46,00000000
jfu53Cald,dfsae0,12/04/2017,00:09:48,12/04/2017,00:40:50,12/04/2017,00:41:18,00000000
jfu53Cald,dfsae0,12/04/2017,23:59:57,13/04/2017,00:31:46,13/04/2017,00:32:13,00000000
jfu53Cald,dfsae0,12/05/2017,23:10:50,12/05/2017,23:24:11,12/05/2017,23:24:20,00000000
jfu53Cald,dfsae0,13/01/2017,23:47:55,14/01/2017,00:17:35,14/01/2017,00:17:55,00000000
jfu53Cald,dfsae0,13/02/2017,23:50:19,14/02/2017,00:21:02,14/02/2017,00:21:30,00000000
jfu53Cald,dfsae0,14/03/2017,00:01:40,14/03/2017,00:31:02,14/03/2017,00:31:27,00000000
jfu53Cald,dfsae0,14/03/2017,23:49:37,15/03/2017,00:18:23,15/03/2017,00:18:44,00000000
jfu53Cald,dfsae0,14/04/2017,00:03:55,14/04/2017,00:36:10,14/04/2017,00:36:43,00000000
jfu53Cald,dfsae0,14/04/2017,23:37:21,14/04/2017,23:55:52,14/04/2017,23:56:04,00000000
jfu53Cald,dfsae0,15/02/2017,01:13:21,15/02/2017,01:43:16,15/02/2017,01:43:39,00000000
jfu53Cald,dfsae0,15/02/2017,23:52:44,16/02/2017,00:23:08,16/02/2017,00:23:27,00000000
jfu53Cald,dfsae0,15/03/2017,23:50:06,16/03/2017,00:18:22,16/03/2017,00:18:43,00000000
jfu53Cald,dfsae0,15/05/2017,23:21:46,15/05/2017,23:38:30,15/05/2017,23:38:43,00000000
jfu53Cald,dfsae0,16/01/2017,23:52:08,17/01/2017,00:21:36,17/01/2017,00:21:57,00000000
jfu53Cald,dfsae0,16/02/2017,23:48:44,17/02/2017,00:18:36,17/02/2017,00:19:02,00000000
jfu53Cald,dfsae0,16/05/2017,23:26:40,16/05/2017,23:44:08,16/05/2017,23:44:21,00000000
jfu53Cald,dfsae0,17/03/2017,01:00:02,17/03/2017,01:28:18,17/03/2017,01:28:40,00000000
jfu53Cald,dfsae0,17/03/2017,23:47:05,18/03/2017,00:16:51,18/03/2017,00:17:13,00000000
jfu53Cald,dfsae0,17/05/2017,23:24:39,17/05/2017,23:40:44,17/05/2017,23:40:57,00000000
jfu53Cald,dfsae0,18/01/2017,00:23:33,18/01/2017,00:53:20,18/01/2017,00:53:41,00000000
jfu53Cald,dfsae0,18/01/2017,23:47:18,19/01/2017,00:16:25,19/01/2017,00:16:44,00000000
jfu53Cald,dfsae0,18/02/2017,04:53:39,18/02/2017,05:25:31,18/02/2017,05:25:54,00000000
jfu53Cald,dfsae0,18/05/2017,23:23:01,18/05/2017,23:40:09,18/05/2017,23:40:23,00000000
jfu53Cald,dfsae0,19/01/2017,23:45:04,20/01/2017,00:13:52,20/01/2017,00:14:21,00000000
jfu53Cald,dfsae0,19/04/2017,00:46:21,19/04/2017,01:04:17,19/04/2017,01:04:31,00000000
jfu53Cald,dfsae0,20/01/2017,23:46:20,21/01/2017,00:15:12,21/01/2017,00:15:36,00000000
jfu53Cald,dfsae0,20/02/2017,23:55:16,21/02/2017,00:25:30,21/02/2017,00:25:49,00000000
jfu53Cald,dfsae0,20/04/2017,01:49:37,20/04/2017,02:06:56,20/04/2017,02:07:08,00000000
jfu53Cald,dfsae0,20/04/2017,23:33:10,20/04/2017,23:49:48,20/04/2017,23:50:00,00000000
jfu53Cald,dfsae0,21/03/2017,00:03:21,21/03/2017,00:34:30,21/03/2017,00:34:53,00000000
jfu53Cald,dfsae0,21/03/2017,23:54:38,22/03/2017,00:21:51,22/03/2017,00:22:13,00000000
jfu53Cald,dfsae0,21/04/2017,23:27:47,21/04/2017,23:46:05,21/04/2017,23:46:16,00000000
jfu53Cald,dfsae0,22/02/2017,00:08:21,22/02/2017,00:35:20,22/02/2017,00:35:45,00000000
jfu53Cald,dfsae0,22/03/2017,23:57:07,23/03/2017,00:24:27,23/03/2017,00:24:48,00000000
jfu53Cald,dfsae0,23/01/2017,23:45:16,24/01/2017,00:13:20,24/01/2017,00:13:40,00000000
jfu53Cald,dfsae0,23/02/2017,02:43:52,23/02/2017,03:14:02,23/02/2017,03:14:25,00000000
jfu53Cald,dfsae0,23/02/2017,23:57:24,24/02/2017,00:25:09,24/02/2017,00:25:33,00000000
jfu53Cald,dfsae0,23/03/2017,23:55:08,24/03/2017,00:23:30,24/03/2017,00:23:52,00000000
jfu53Cald,dfsae0,24/02/2017,23:55:21,25/02/2017,00:25:07,25/02/2017,00:25:34,00000000
jfu53Cald,dfsae0,25/01/2017,00:12:50,25/01/2017,00:42:13,25/01/2017,00:43:06,00000000
jfu53Cald,dfsae0,25/01/2017,23:45:18,26/01/2017,00:13:29,26/01/2017,00:13:53,00000000
jfu53Cald,dfsae0,25/03/2017,00:03:19,25/03/2017,00:32:43,25/03/2017,00:33:05,00000000
jfu53Cald,dfsae0,25/04/2017,02:13:50,25/04/2017,02:31:43,25/04/2017,02:31:54,00000000
jfu53Cald,dfsae0,25/04/2017,23:31:10,25/04/2017,23:49:20,25/04/2017,23:49:32,00000000
jfu53Cald,dfsae0,27/01/2017,01:34:12,27/01/2017,02:04:32,27/01/2017,02:04:55,00000000
jfu53Cald,dfsae0,27/01/2017,23:51:45,28/01/2017,00:19:45,28/01/2017,00:20:08,00000000
jfu53Cald,dfsae0,27/03/2017,23:58:29,28/03/2017,00:26:08,28/03/2017,00:26:33,00000000
jfu53Cald,dfsae0,27/04/2017,01:25:13,27/04/2017,01:38:14,27/04/2017,01:38:24,00000000
jfu53Cald,dfsae0,28/02/2017,00:05:16,28/02/2017,00:32:47,28/02/2017,00:33:09,00000000
jfu53Cald,dfsae0,28/04/2017,00:34:31,28/04/2017,00:47:21,28/04/2017,00:47:32,00000000
jfu53Cald,dfsae0,29/03/2017,03:21:43,29/03/2017,03:50:38,29/03/2017,03:51:02,00000000
jfu53Cald,dfsae0,29/04/2017,01:35:56,29/04/2017,04:21:24,29/04/2017,04:21:43,00000000
jfu53Cald,dfsae0,30/01/2017,23:50:00,31/01/2017,00:19:01,31/01/2017,00:19:24,00000000
jfu53Cald,dfsae0,30/03/2017,00:08:43,30/03/2017,00:37:33,30/03/2017,00:37:58,00000000
jfu53Cald,dfsae0,31/03/2017,01:09:01,31/03/2017,01:40:27,31/03/2017,01:40:59,00000000
jfu56Cald,dfsae3,01/02/2017,03:31:09,01/02/2017,07:13:28,01/02/2017,07:13:53,00000000
jfu56Cald,dfsae3,01/03/2017,03:03:08,01/03/2017,06:13:22,01/03/2017,06:13:41,00000000
jfu56Cald,dfsae3,01/04/2017,02:55:50,01/04/2017,06:25:17,01/04/2017,06:25:35,00000000
jfu56Cald,dfsae3,02/02/2017,00:15:39,02/02/2017,00:55:37,02/02/2017,00:56:06,00000000
jfu56Cald,dfsae3,02/02/2017,23:59:31,03/02/2017,00:26:22,03/02/2017,00:26:48,00000000
jfu56Cald,dfsae3,02/03/2017,00:23:16,02/03/2017,01:02:44,02/03/2017,01:03:03,00000000
jfu56Cald,dfsae3,03/03/2017,00:08:50,03/03/2017,00:36:52,03/03/2017,00:37:13,00000000
jfu56Cald,dfsae3,03/05/2017,00:57:44,03/05/2017,01:15:45,03/05/2017,01:15:56,00000000
jfu56Cald,dfsae3,03/05/2017,23:19:30,03/05/2017,23:32:42,03/05/2017,23:32:50,00000000
jfu56Cald,dfsae3,04/02/2017,00:01:37,04/02/2017,00:30:01,04/02/2017,00:30:18,00000000
jfu56Cald,dfsae3,04/03/2017,00:07:05,04/03/2017,00:34:51,04/03/2017,00:35:15,00000000
jfu56Cald,dfsae3,04/04/2017,00:43:42,04/04/2017,01:26:29,04/04/2017,01:26:54,00000000
jfu56Cald,dfsae3,04/05/2017,23:10:48,04/05/2017,23:25:26,04/05/2017,23:25:34,00000000
jfu56Cald,dfsae3,05/04/2017,00:26:21,05/04/2017,00:58:03,05/04/2017,00:58:23,00000000
jfu56Cald,dfsae3,05/05/2017,23:15:49,05/05/2017,23:29:11,05/05/2017,23:29:20,00000000
jfu56Cald,dfsae3,06/04/2017,01:38:15,06/04/2017,02:12:07,06/04/2017,02:12:26,00000000
jfu56Cald,dfsae3,07/02/2017,00:50:33,07/02/2017,01:04:11,07/02/2017,01:04:27,00000000
jfu56Cald,dfsae3,07/03/2017,00:11:47,07/03/2017,00:41:35,07/03/2017,00:41:57,00000000
jfu56Cald,dfsae3,07/04/2017,00:38:19,07/04/2017,01:10:34,07/04/2017,01:10:58,00000000
jfu56Cald,dfsae3,08/02/2017,00:04:20,08/02/2017,00:32:55,08/02/2017,00:33:20,00000000
jfu56Cald,dfsae3,08/03/2017,00:02:26,08/03/2017,00:30:39,08/03/2017,00:31:08,00000000
jfu56Cald,dfsae3,08/03/2017,23:59:20,09/03/2017,00:27:31,09/03/2017,00:27:50,00000000
jfu56Cald,dfsae3,08/04/2017,00:01:11,08/04/2017,00:34:39,08/04/2017,00:34:59,00000000
jfu56Cald,dfsae3,09/02/2017,01:47:37,09/02/2017,02:18:36,09/02/2017,02:19:01,00000000
jfu56Cald,dfsae3,09/02/2017,23:54:29,10/02/2017,00:22:24,10/02/2017,00:22:44,00000000
jfu56Cald,dfsae3,09/03/2017,23:55:34,10/03/2017,00:23:38,10/03/2017,00:24:02,00000000
jfu56Cald,dfsae3,10/05/2017,01:29:17,10/05/2017,01:36:36,10/05/2017,01:36:42,00000000
jfu56Cald,dfsae3,11/01/2017,00:22:01,11/01/2017,00:36:43,11/01/2017,00:36:59,00000000
jfu56Cald,dfsae3,11/02/2017,02:06:57,11/02/2017,02:39:05,11/02/2017,02:39:30,00000000
jfu56Cald,dfsae3,11/03/2017,00:03:21,11/03/2017,00:32:53,11/03/2017,00:33:13,00000000
jfu56Cald,dfsae3,11/04/2017,00:03:59,11/04/2017,00:37:09,11/04/2017,00:37:40,00000000
jfu56Cald,dfsae3,11/05/2017,03:26:28,11/05/2017,03:39:37,11/05/2017,03:39:45,00000000
jfu56Cald,dfsae3,11/05/2017,23:11:19,11/05/2017,23:24:06,11/05/2017,23:24:16,00000000
jfu56Cald,dfsae3,12/01/2017,00:13:42,12/01/2017,00:41:26,12/01/2017,00:41:43,00000000
jfu56Cald,dfsae3,12/01/2017,23:54:35,13/01/2017,00:23:24,13/01/2017,00:23:43,00000000
jfu56Cald,dfsae3,12/04/2017,00:10:09,12/04/2017,00:40:50,12/04/2017,00:41:14,00000000
jfu56Cald,dfsae3,12/05/2017,23:11:01,12/05/2017,23:24:11,12/05/2017,23:24:19,00000000
jfu56Cald,dfsae3,13/01/2017,23:48:10,14/01/2017,00:17:35,14/01/2017,00:17:54,00000000
jfu56Cald,dfsae3,13/02/2017,23:50:34,14/02/2017,00:21:02,14/02/2017,00:21:29,00000000
jfu56Cald,dfsae3,13/04/2017,00:00:18,13/04/2017,00:31:47,13/04/2017,00:32:12,00000000
jfu56Cald,dfsae3,14/03/2017,00:01:56,14/03/2017,00:31:02,14/03/2017,00:31:21,00000000
jfu56Cald,dfsae3,14/03/2017,23:49:56,15/03/2017,00:18:23,15/03/2017,00:18:41,00000000
jfu56Cald,dfsae3,14/04/2017,00:04:11,14/04/2017,00:36:10,14/04/2017,00:36:43,00000000
jfu56Cald,dfsae3,14/04/2017,23:37:31,14/04/2017,23:55:52,14/04/2017,23:56:04,00000000
jfu56Cald,dfsae3,15/02/2017,01:13:37,15/02/2017,01:43:16,15/02/2017,01:43:35,00000000
jfu56Cald,dfsae3,15/02/2017,23:53:02,16/02/2017,00:23:09,16/02/2017,00:23:25,00000000
jfu56Cald,dfsae3,15/03/2017,23:50:26,16/03/2017,00:18:22,16/03/2017,00:18:41,00000000
jfu56Cald,dfsae3,15/05/2017,23:21:57,15/05/2017,23:38:30,15/05/2017,23:38:41,00000000
jfu56Cald,dfsae3,16/01/2017,23:52:24,17/01/2017,00:21:36,17/01/2017,00:21:55,00000000
jfu56Cald,dfsae3,16/02/2017,23:48:59,17/02/2017,00:18:36,17/02/2017,00:19:02,00000000
jfu56Cald,dfsae3,16/05/2017,23:26:52,16/05/2017,23:44:08,16/05/2017,23:44:17,00000000
jfu56Cald,dfsae3,17/03/2017,01:00:22,17/03/2017,01:28:18,17/03/2017,01:28:38,00000000
jfu56Cald,dfsae3,17/03/2017,23:47:26,18/03/2017,00:16:51,18/03/2017,00:17:12,00000000
jfu56Cald,dfsae3,17/05/2017,23:24:50,17/05/2017,23:40:44,17/05/2017,23:40:55,00000000
jfu56Cald,dfsae3,18/01/2017,00:23:48,18/01/2017,00:53:20,18/01/2017,00:53:37,00000000
jfu56Cald,dfsae3,18/01/2017,23:47:32,19/01/2017,00:16:27,19/01/2017,00:16:43,00000000
jfu56Cald,dfsae3,18/02/2017,04:53:57,18/02/2017,05:25:31,18/02/2017,05:25:53,00000000
jfu56Cald,dfsae3,18/05/2017,23:23:12,18/05/2017,23:40:09,18/05/2017,23:40:19,00000000
jfu56Cald,dfsae3,19/01/2017,23:45:20,20/01/2017,00:13:52,20/01/2017,00:14:20,00000000
jfu56Cald,dfsae3,19/04/2017,00:46:30,19/04/2017,01:04:17,19/04/2017,01:04:30,00000000
jfu56Cald,dfsae3,20/01/2017,23:46:37,21/01/2017,00:15:12,21/01/2017,00:15:34,00000000
jfu56Cald,dfsae3,20/02/2017,23:55:33,21/02/2017,00:25:30,21/02/2017,00:25:49,00000000
jfu56Cald,dfsae3,20/04/2017,01:49:48,20/04/2017,02:06:57,20/04/2017,02:07:07,00000000
jfu56Cald,dfsae3,20/04/2017,23:33:19,20/04/2017,23:49:48,20/04/2017,23:49:58,00000000
jfu56Cald,dfsae3,21/03/2017,00:03:37,21/03/2017,00:34:31,21/03/2017,00:34:49,00000000
jfu56Cald,dfsae3,21/03/2017,23:54:55,22/03/2017,00:21:52,22/03/2017,00:22:09,00000000
jfu56Cald,dfsae3,21/04/2017,23:27:56,21/04/2017,23:46:05,21/04/2017,23:46:15,00000000
jfu56Cald,dfsae3,22/02/2017,00:08:37,22/02/2017,00:35:20,22/02/2017,00:35:40,00000000
jfu56Cald,dfsae3,22/03/2017,23:57:28,23/03/2017,00:24:27,23/03/2017,00:24:46,00000000
jfu56Cald,dfsae3,23/01/2017,23:45:31,24/01/2017,00:13:20,24/01/2017,00:13:39,00000000
jfu56Cald,dfsae3,23/02/2017,02:44:08,23/02/2017,03:14:02,23/02/2017,03:14:24,00000000
jfu56Cald,dfsae3,23/02/2017,23:57:40,24/02/2017,00:25:10,24/02/2017,00:25:33,00000000
jfu56Cald,dfsae3,23/03/2017,23:55:30,24/03/2017,00:23:30,24/03/2017,00:23:49,00000000
jfu56Cald,dfsae3,24/02/2017,23:55:38,25/02/2017,00:25:07,25/02/2017,00:25:34,00000000
jfu56Cald,dfsae3,25/01/2017,00:13:06,25/01/2017,00:42:13,25/01/2017,00:42:35,00000000
jfu56Cald,dfsae3,25/01/2017,23:45:36,26/01/2017,00:13:29,26/01/2017,00:13:53,00000000
jfu56Cald,dfsae3,25/03/2017,00:03:39,25/03/2017,00:32:43,25/03/2017,00:33:03,00000000
jfu56Cald,dfsae3,25/04/2017,02:14:00,25/04/2017,02:31:43,25/04/2017,02:31:53,00000000
jfu56Cald,dfsae3,25/04/2017,23:31:19,25/04/2017,23:49:20,25/04/2017,23:49:30,00000000
jfu56Cald,dfsae3,27/01/2017,01:34:28,27/01/2017,02:04:33,27/01/2017,02:04:52,00000000
jfu56Cald,dfsae3,27/01/2017,23:52:01,28/01/2017,00:19:45,28/01/2017,00:20:06,00000000
jfu56Cald,dfsae3,27/03/2017,23:58:44,28/03/2017,00:26:08,28/03/2017,00:26:31,00000000
jfu56Cald,dfsae3,27/04/2017,01:25:24,27/04/2017,01:38:14,27/04/2017,01:38:22,00000000
jfu56Cald,dfsae3,28/02/2017,00:05:33,28/02/2017,00:32:47,28/02/2017,00:33:05,00000000
jfu56Cald,dfsae3,28/04/2017,00:34:41,28/04/2017,00:47:21,28/04/2017,00:47:30,00000000
jfu56Cald,dfsae3,29/03/2017,03:22:03,29/03/2017,03:50:38,29/03/2017,03:50:59,00000000
jfu56Cald,dfsae3,29/04/2017,01:36:08,29/04/2017,04:21:25,29/04/2017,04:21:33,00000000
jfu56Cald,dfsae3,30/01/2017,23:50:20,31/01/2017,00:19:01,31/01/2017,00:19:19,00000000
jfu56Cald,dfsae3,30/03/2017,00:09:05,30/03/2017,00:37:33,30/03/2017,00:37:57,00000000
jfu56Cald,dfsae3,31/03/2017,01:09:21,31/03/2017,01:40:27,31/03/2017,01:40:57,00000000
jfu79Cald,dfsag1,01/02/2017,03:35:37,01/02/2017,07:13:28,01/02/2017,07:13:53,00000000
jfu79Cald,dfsag1,01/03/2017,03:07:01,01/03/2017,06:13:22,01/03/2017,06:13:45,00000000
jfu79Cald,dfsag1,01/04/2017,03:00:00,01/04/2017,06:25:17,01/04/2017,06:25:41,00000000
jfu79Cald,dfsag1,02/02/2017,00:20:47,02/02/2017,00:56:12,02/02/2017,00:56:35,00000000
jfu79Cald,dfsag1,02/03/2017,00:28:23,02/03/2017,01:03:17,02/03/2017,01:03:43,00000000
jfu79Cald,dfsag1,03/02/2017,00:02:43,03/02/2017,00:26:50,03/02/2017,00:27:16,00000000
jfu79Cald,dfsag1,03/03/2017,00:12:21,03/03/2017,00:36:58,03/03/2017,00:37:20,00000000
jfu79Cald,dfsag1,03/05/2017,01:00:42,03/05/2017,01:16:07,03/05/2017,01:16:15,00000000
jfu79Cald,dfsag1,03/05/2017,23:21:41,03/05/2017,23:32:57,03/05/2017,23:33:04,00000000
jfu79Cald,dfsag1,04/02/2017,00:04:48,04/02/2017,00:30:25,04/02/2017,00:30:47,00000000
jfu79Cald,dfsag1,04/03/2017,00:10:25,04/03/2017,00:34:52,04/03/2017,00:35:17,00000000
jfu79Cald,dfsag1,04/04/2017,00:48:43,04/04/2017,01:27:04,04/04/2017,01:27:28,00000000
jfu79Cald,dfsag1,04/05/2017,23:12:52,04/05/2017,23:25:40,04/05/2017,23:25:47,00000000
jfu79Cald,dfsag1,05/04/2017,00:30:12,05/04/2017,00:58:33,05/04/2017,00:58:58,00000000
jfu79Cald,dfsag1,05/05/2017,23:17:52,05/05/2017,23:29:28,05/05/2017,23:29:35,00000000
jfu79Cald,dfsag1,06/04/2017,01:42:23,06/04/2017,02:12:36,06/04/2017,02:13:04,00000000
jfu79Cald,dfsag1,07/02/2017,00:53:52,07/02/2017,01:04:32,07/02/2017,01:04:55,00000000
jfu79Cald,dfsag1,07/03/2017,00:15:08,07/03/2017,00:41:59,07/03/2017,00:42:20,00000000
jfu79Cald,dfsag1,07/04/2017,00:42:05,07/04/2017,01:11:00,07/04/2017,01:11:24,00000000
jfu79Cald,dfsag1,08/02/2017,00:07:37,08/02/2017,00:33:23,08/02/2017,00:33:46,00000000
jfu79Cald,dfsag1,08/03/2017,00:05:33,08/03/2017,00:31:09,08/03/2017,00:31:38,00000000
jfu79Cald,dfsag1,08/04/2017,00:04:52,08/04/2017,00:35:00,08/04/2017,00:35:23,00000000
jfu79Cald,dfsag1,09/02/2017,01:50:52,09/02/2017,02:19:05,09/02/2017,02:19:28,00000000
jfu79Cald,dfsag1,09/02/2017,23:57:55,10/02/2017,00:22:51,10/02/2017,00:23:12,00000000
jfu79Cald,dfsag1,09/03/2017,00:02:34,09/03/2017,00:27:51,09/03/2017,00:28:15,00000000
jfu79Cald,dfsag1,09/03/2017,23:58:51,10/03/2017,00:23:40,10/03/2017,00:24:07,00000000
jfu79Cald,dfsag1,10/05/2017,01:31:17,10/05/2017,01:37:11,10/05/2017,01:37:21,00000000
jfu79Cald,dfsag1,11/01/2017,00:25:11,11/01/2017,00:37:09,11/01/2017,00:37:32,00000000
jfu79Cald,dfsag1,11/02/2017,02:10:34,11/02/2017,02:39:35,11/02/2017,02:40:02,00000000
jfu79Cald,dfsag1,11/03/2017,00:06:38,11/03/2017,00:33:14,11/03/2017,00:33:37,00000000
jfu79Cald,dfsag1,11/04/2017,00:07:45,11/04/2017,00:37:42,11/04/2017,00:38:13,00000000
jfu79Cald,dfsag1,11/05/2017,03:28:20,11/05/2017,03:39:53,11/05/2017,03:40:01,00000000
jfu79Cald,dfsag1,11/05/2017,23:13:16,11/05/2017,23:24:23,11/05/2017,23:24:30,00000000
jfu79Cald,dfsag1,12/01/2017,00:16:52,12/01/2017,00:41:52,12/01/2017,00:42:13,00000000
jfu79Cald,dfsag1,12/01/2017,23:57:47,13/01/2017,00:23:46,13/01/2017,00:24:09,00000000
jfu79Cald,dfsag1,12/04/2017,00:13:47,12/04/2017,00:40:51,12/04/2017,00:41:20,00000000
jfu79Cald,dfsag1,12/05/2017,23:13:02,12/05/2017,23:24:25,12/05/2017,23:24:33,00000000
jfu79Cald,dfsag1,13/01/2017,23:51:36,14/01/2017,00:17:58,14/01/2017,00:18:19,00000000
jfu79Cald,dfsag1,13/02/2017,23:53:55,14/02/2017,00:21:33,14/02/2017,00:21:55,00000000
jfu79Cald,dfsag1,13/04/2017,00:03:55,13/04/2017,00:32:13,13/04/2017,00:32:35,00000000
jfu79Cald,dfsag1,14/03/2017,00:04:52,14/03/2017,00:31:23,14/03/2017,00:31:46,00000000
jfu79Cald,dfsag1,14/03/2017,23:53:13,15/03/2017,00:18:41,15/03/2017,00:19:02,00000000
jfu79Cald,dfsag1,14/04/2017,00:07:56,14/04/2017,00:36:11,14/04/2017,00:36:44,00000000
jfu79Cald,dfsag1,14/04/2017,23:39:31,14/04/2017,23:56:05,14/04/2017,23:56:18,00000000
jfu79Cald,dfsag1,15/02/2017,01:16:59,15/02/2017,01:43:45,15/02/2017,01:44:07,00000000
jfu79Cald,dfsag1,15/02/2017,23:56:22,16/02/2017,00:23:34,16/02/2017,00:23:56,00000000
jfu79Cald,dfsag1,15/03/2017,23:53:44,16/03/2017,00:18:42,16/03/2017,00:19:07,00000000
jfu79Cald,dfsag1,15/05/2017,23:24:13,15/05/2017,23:38:49,15/05/2017,23:38:59,00000000
